"","Date","hour","Account","month","day","year","kWh","Day.of.Week","Weekday","Peakhour","Temperature","Dew_PointF","Humidity","Sea_Level_PressureIn","VisibilityMPH","Wind_Direction","Wind_SpeedMPH","Conditions","WindDirDegrees"
"188","2014-01-08","19","26908650026","1","8","2014","178.58000","3","1","0","19.0","  1.0","46","30.45","   10.0","WSW","11.5","Clear","250"
"189","2014-01-08","20","26908650026","1","8","2014","166.78000","3","1","0","19.0","  1.0","46","30.45","   10.0","West","10.4","Partly Cloudy","280"
"190","2014-01-08","21","26908650026","1","8","2014","130.35000","3","1","0","19.0","  1.0","46","30.44","   10.0","West","15","Scattered Clouds","280"
"191","2014-01-08","22","26908650026","1","8","2014","126.41000","3","1","0","19.0","  1.0","46","30.44","   10.0","WNW","12.7","Overcast","290"
"192","2014-01-08","23","26908650026","1","8","2014","121.69000","3","1","0","19.9","  1.0","44","30.44","   10.0","WNW","13.8","Overcast","290"
"193","2014-01-09"," 0","26908650026","1","9","2014","118.58000","4","1","0","19.9","  1.0","44","30.43","   10.0","West","10.4","Overcast","270"
"194","2014-01-09"," 1","26908650026","1","9","2014","117.67000","4","1","0","19.9","  1.9","46","30.44","   10.0","West","12.7","Overcast","270"
"195","2014-01-09"," 2","26908650026","1","9","2014","117.81000","4","1","0","19.0","  1.9","47","30.46","   10.0","West","10.4","Scattered Clouds","270"
"196","2014-01-09"," 3","26908650026","1","9","2014","119.37000","4","1","0","19.9","  1.9","46","30.46","   10.0","West","13.8","Overcast","260"
"197","2014-01-09"," 4","26908650026","1","9","2014","118.71000","4","1","0","19.9","  1.9","46","30.48","   10.0","West","11.5","Mostly Cloudy","270"
"198","2014-01-09"," 5","26908650026","1","9","2014","129.38000","4","1","0","19.0","  3.0","50","30.49","   10.0","West","10.4","Scattered Clouds","270"
"199","2014-01-09"," 6","26908650026","1","9","2014","244.48999","4","1","0","19.0","  3.9","52","30.52","   10.0","West","10.4","Scattered Clouds","270"
"200","2014-01-09"," 7","26908650026","1","9","2014","307.71999","4","1","1","19.9","  3.9","50","30.55","   10.0","West","12.7","Partly Cloudy","260"
"201","2014-01-09"," 8","26908650026","1","9","2014","326.15999","4","1","1","21.9","  5.0","48","30.58","   10.0","West","9.2","Partly Cloudy","270"
"202","2014-01-09"," 9","26908650026","1","9","2014","324.95999","4","1","1","24.1","  5.0","44","30.60","   10.0","West","15.0","Clear","270"
"203","2014-01-09","10","26908650026","1","9","2014","322.21999","4","1","1","26.1","  5.0","41","30.59","   10.0","WNW","11.5","Clear","300"
"204","2014-01-09","11","26908650026","1","9","2014","316.97999","4","1","1","26.1","  5.0","41","30.57","   10.0","WNW","11.5","Clear","300"
"205","2014-01-09","12","26908650026","1","9","2014","304.40999","4","1","1","28.0","  5.0","38","30.56","   10.0","WNW","9.2","Clear","300"
"206","2014-01-09","13","26908650026","1","9","2014","292.28999","4","1","1","30.0","  3.9","33","30.56","   10.0","NW","15.0","Clear","320"
"207","2014-01-09","14","26908650026","1","9","2014","280.39999","4","1","1","30.0","  3.9","33","30.59","   10.0","Variable","3.5","Partly Cloudy","  0"
"208","2014-01-09","15","26908650026","1","9","2014","272.12999","4","1","1","28.9","  3.0","33","30.61","   10.0","Calm","Calm","Partly Cloudy","  0"
"209","2014-01-09","16","26908650026","1","9","2014","273.88000","4","1","1","27.0","  3.9","37","30.63","   10.0","Calm","Calm","Partly Cloudy","  0"
"210","2014-01-09","17","26908650026","1","9","2014","239.70999","4","1","1","27.0","  3.9","37","30.63","   10.0","Calm","Calm","Partly Cloudy","  0"
"211","2014-01-09","18","26908650026","1","9","2014","187.79999","4","1","1","25.0","  6.1","45","30.64","   10.0","SW","6.9","Clear","220"
"212","2014-01-09","19","26908650026","1","9","2014","177.69000","4","1","0","23.0","  9.0","55","30.65","   10.0","SSW","5.8","Clear","200"
"213","2014-01-09","20","26908650026","1","9","2014","171.73000","4","1","0","21.9"," 10.9","63","30.64","   10.0","South","5.8","Clear","180"
"214","2014-01-09","21","26908650026","1","9","2014","131.05000","4","1","0","21.9"," 10.0","60","30.64","   10.0","SSW","5.8","Clear","200"
"215","2014-01-09","22","26908650026","1","9","2014","126.94000","4","1","0","19.0"," 10.0","68","30.63","   10.0","South","5.8","Partly Cloudy","180"
"216","2014-01-09","23","26908650026","1","9","2014","109.58000","4","1","0","19.0","  9.0","65","30.59","   10.0","South","4.6","Partly Cloudy","180"
"217","2014-01-10"," 0","26908650026","1","10","2014","122.06000","5","1","0","19.0","  9.0","65","30.60","   10.0","SSW","6.9","Clear","210"
"218","2014-01-10"," 1","26908650026","1","10","2014","120.79000","5","1","0","19.0","  9.0","65","30.61","   10.0","SSW","5.8","Partly Cloudy","200"
"219","2014-01-10"," 2","26908650026","1","10","2014","121.49000","5","1","0","19.0"," 10.9","71","30.59","   10.0","SSW","4.6","Mostly Cloudy","200"
"220","2014-01-10"," 3","26908650026","1","10","2014","121.95000","5","1","0","19.9"," 10.9","68","30.58","   10.0","SSW","5.8","Mostly Cloudy","200"
"221","2014-01-10"," 4","26908650026","1","10","2014","121.85000","5","1","0","21.9"," 12.9","68","30.56","   10.0","South","5.8","Overcast","180"
"222","2014-01-10"," 5","26908650026","1","10","2014","127.92000","5","1","0","24.1"," 12.0","60","30.55","   10.0","SSW","4.6","Overcast","200"
"223","2014-01-10"," 6","26908650026","1","10","2014","241.82999","5","1","0","24.1"," 16.0","71","30.53","    4.0","South","5.8","Light Snow","190"
"224","2014-01-10"," 7","26908650026","1","10","2014","298.61999","5","1","1","23.0"," 18.0","81","30.52","    1.0","South","5.8","Light Snow","180"
"225","2014-01-10"," 8","26908650026","1","10","2014","285.82999","5","1","1","24.1"," 19.9","84","30.51","    3.0","South","3.5","Light Snow","190"
"226","2014-01-10"," 9","26908650026","1","10","2014","289.10999","5","1","1","27.0"," 23.0","85","30.51","    6.0","South","5.8","Overcast","180"
"227","2014-01-10","10","26908650026","1","10","2014","289.76999","5","1","1","28.0"," 24.1","85","30.49","    6.0","SSW","6.9","Overcast","210"
"228","2014-01-10","11","26908650026","1","10","2014","289.15999","5","1","1","30.0"," 26.1","85","30.44","    6.0","South","3.5","Overcast","190"
"229","2014-01-10","12","26908650026","1","10","2014","279.43999","5","1","1","30.9"," 27.0","85","30.42","    5.0","SW","5.8","Overcast","220"
"230","2014-01-10","13","26908650026","1","10","2014","270.26999","5","1","1","32.0"," 28.0","85","30.40","    4.0","South","3.5","Overcast","180"
"231","2014-01-10","14","26908650026","1","10","2014","254.88000","5","1","1","32.0"," 28.9","88","30.39","    3.0","SE","4.6","Overcast","140"
"232","2014-01-10","15","26908650026","1","10","2014","247.21000","5","1","1","32.0"," 30.0","92","30.38","    3.0","SSE","4.6","Overcast","160"
"233","2014-01-10","16","26908650026","1","10","2014","256.68999","5","1","1","33.1"," 30.0","89","30.36","    4.0","SSW","5.8","Overcast","200"
"234","2014-01-10","17","26908650026","1","10","2014","223.54999","5","1","1","35.1"," 32.0","89","30.36","    5.0","South","4.6","Overcast","190"
"235","2014-01-10","18","26908650026","1","10","2014","179.76000","5","1","1","36.0"," 33.1","89","30.36","    5.0","SSW","6.9","Overcast","210"
"236","2014-01-10","19","26908650026","1","10","2014","172.79999","5","1","0","35.1"," 33.1","92","30.35","    5.0","SSE","3.5","Overcast","150"
"237","2014-01-10","20","26908650026","1","10","2014","166.32000","5","1","0","35.1"," 33.1","92","30.35","    4.0","SSW","3.5","Overcast","200"
"238","2014-01-10","21","26908650026","1","10","2014","131.27000","5","1","0","34.0"," 32.0","92","30.32","    2.0","SE","4.6","Overcast","130"
"239","2014-01-10","22","26908650026","1","10","2014","126.59000","5","1","0","34.0"," 34.0","100","30.30","    0.2","SE","4.6","Fog","140"
"240","2014-01-10","23","26908650026","1","10","2014","122.20000","5","1","0","35.1"," 34.0","96","30.28","    0.2","SE","3.5","Fog","130"
"241","2014-01-11"," 0","26908650026","1","11","2014","122.25000","6","0","0","34.0"," 33.1","96","30.25","    0.2","Calm","Calm","Fog","  0"
"242","2014-01-11"," 1","26908650026","1","11","2014","122.11000","6","0","0","34.0"," 34.0","100","30.24","    0.2","Calm","Calm","Fog","  0"
"243","2014-01-11"," 2","26908650026","1","11","2014","122.66000","6","0","0","35.1"," 34.0","96","30.21","    0.2","ENE","3.5","Light Rain"," 70"
"244","2014-01-11"," 3","26908650026","1","11","2014","121.04000","6","0","0","35.1"," 34.0","96","30.17","    0.2","East","5.8","Fog"," 90"
"245","2014-01-11"," 4","26908650026","1","11","2014","122.05000","6","0","0","35.1"," 34.0","96","30.13","    0.2","East","3.5","Fog"," 90"
"246","2014-01-11"," 5","26908650026","1","11","2014","126.15999","6","0","0","36.0"," 35.1","97","30.10","    0.2","East","3.5","Fog"," 90"
"247","2014-01-11"," 6","26908650026","1","11","2014","135.17000","6","0","0","39.0"," 37.0","93","30.05","    0.8","SE","3.5","Light Rain","130"
"248","2014-01-11"," 7","26908650026","1","11","2014","201.34999","6","0","1","43.0"," 42.1","97","30.00","    7.0","SSE","5.8","Overcast","160"
"249","2014-01-11"," 8","26908650026","1","11","2014","208.93000","6","0","1","46.0"," 45.0","96","29.97","    7.0","South","5.8","Mostly Cloudy","170"
"250","2014-01-11"," 9","26908650026","1","11","2014","214.35000","6","0","1","48.0"," 46.9","96","29.92","    4.0","South","10.4","Light Rain","180"
"251","2014-01-11","10","26908650026","1","11","2014","216.10999","6","0","1","54.0"," 52.0","93","29.86","    7.0","South","17.3","Light Rain","190"
"252","2014-01-11","11","26908650026","1","11","2014","216.93000","6","0","1","55.0"," 52.0","89","29.79","    9.0","SSW","16.1","Overcast","200"
"253","2014-01-11","12","26908650026","1","11","2014","221.85999","6","0","1","55.9"," 53.1","90","29.71","    7.0","SSW","25.3","Overcast","200"
"254","2014-01-11","13","26908650026","1","11","2014","222.33000","6","0","1","55.9"," 53.1","90","29.66","    2.5","South","24.2","Light Rain","190"
"255","2014-01-11","14","26908650026","1","11","2014","168.90000","6","0","1","54.0"," 52.0","93","29.59","    2.5","SSW","12.7","Light Rain","200"
"256","2014-01-11","15","26908650026","1","11","2014","155.87000","6","0","1","55.9"," 54.0","93","29.54","    2.5","South","16.1","Rain","190"
"257","2014-01-11","16","26908650026","1","11","2014","155.23000","6","0","1","57.9"," 55.0","90","29.47","    2.5","SSW","21.9","Overcast","200"
"258","2014-01-11","17","26908650026","1","11","2014","146.65000","6","0","1","57.0"," 55.0","93","29.41","    2.5","SSW","19.6","Light Rain","200"
"259","2014-01-11","18","26908650026","1","11","2014","144.91000","6","0","1","55.9"," 55.0","97","29.37","    2.5","SSW","18.4","Light Rain","200"
"260","2014-01-11","19","26908650026","1","11","2014","144.41000","6","0","0","57.0"," 55.0","93","29.35","    2.5","SW","17.3","Light Rain","220"
"261","2014-01-11","20","26908650026","1","11","2014","144.06000","6","0","0","57.9"," 55.0","90","29.35","    6.0","WSW","10.4","Light Rain","240"
"262","2014-01-11","21","26908650026","1","11","2014","128.46000","6","0","0","55.9"," 53.1","90","29.35","    9.0","SSW","9.2","Light Rain","210"
"263","2014-01-11","22","26908650026","1","11","2014","126.13000","6","0","0","51.1"," 50.0","96","29.29","    3.0","South","15.0","Overcast","170"
"264","2014-01-11","23","26908650026","1","11","2014","126.86000","6","0","0","53.1"," 50.0","89","29.30","   10.0","SW","12.7","Overcast","220"
"265","2014-01-12"," 0","26908650026","1","12","2014","126.51000","0","0","0","54.0"," 50.0","86","29.30","   10.0","SW","21.9","Light Rain","220"
"266","2014-01-12"," 1","26908650026","1","12","2014","127.14000","0","0","0","52.0"," 48.0","86","29.33","   10.0","SW","16.1","Light Rain","220"
"267","2014-01-12"," 2","26908650026","1","12","2014","126.93000","0","0","0","48.9"," 43.0","80","29.36","   10.0","West","19.6","Light Rain","280"
"268","2014-01-12"," 3","26908650026","1","12","2014","127.40000","0","0","0","46.9"," 39.0","74","29.37","   10.0","West","13.8","Mostly Cloudy","270"
"269","2014-01-12"," 4","26908650026","1","12","2014","127.74000","0","0","0","46.0"," 35.1","66","29.38","   10.0","West","15","Mostly Cloudy","280"
"270","2014-01-12"," 5","26908650026","1","12","2014","127.55000","0","0","0","44.1"," 34.0","68","29.40","   10.0","West","12.7","Mostly Cloudy","280"
"271","2014-01-12"," 6","26908650026","1","12","2014","127.54999","0","0","0","43.0"," 30.0","60","29.44","   10.0","West","15","Mostly Cloudy","280"
"272","2014-01-12"," 7","26908650026","1","12","2014","137.37000","0","0","1","42.1"," 28.0","58","29.49","   10.0","West","15","Scattered Clouds","280"
"273","2014-01-12"," 8","26908650026","1","12","2014","141.79000","0","0","1","43.0"," 28.9","58","29.52","   10.0","West","17.3","Partly Cloudy","270"
"274","2014-01-12"," 9","26908650026","1","12","2014","148.63000","0","0","1","44.1"," 28.0","53","29.55","   10.0","West","21.9","Mostly Cloudy","280"
"275","2014-01-12","10","26908650026","1","12","2014","148.80000","0","0","1","45.0"," 28.0","52","29.57","   10.0","West","15","Partly Cloudy","280"
"276","2014-01-12","11","26908650026","1","12","2014","148.60000","0","0","1","46.9"," 27.0","46","29.57","   10.0","West","18.4","Partly Cloudy","280"
"277","2014-01-12","12","26908650026","1","12","2014","147.98000","0","0","1","45.0"," 26.1","48","29.59","   10.0","West","20.7","Mostly Cloudy","280"
"278","2014-01-12","13","26908650026","1","12","2014","148.02000","0","0","1","45.0"," 26.1","48","29.62","   10.0","West","16.1","Mostly Cloudy","280"
"279","2014-01-12","14","26908650026","1","12","2014","139.33000","0","0","1","45.0"," 26.1","48","29.66","   10.0","West","19.6","Mostly Cloudy","280"
"280","2014-01-12","15","26908650026","1","12","2014","139.15000","0","0","1","44.1"," 25.0","47","29.72","   10.0","West","13.8","Mostly Cloudy","280"
"281","2014-01-12","16","26908650026","1","12","2014","141.11000","0","0","1","43.0"," 25.0","49","29.77","   10.0","West","13.8","Mostly Cloudy","280"
"282","2014-01-12","17","26908650026","1","12","2014","142.16000","0","0","1","42.1"," 24.1","49","29.82","   10.0","West","18.4","Overcast","280"
"283","2014-01-12","18","26908650026","1","12","2014","141.99000","0","0","1","41.0"," 23.0","49","29.85","   10.0","West","16.1","Mostly Cloudy","280"
"284","2014-01-12","19","26908650026","1","12","2014","140.87000","0","0","0","39.9"," 23.0","51","29.89","   10.0","West","18.4","Scattered Clouds","270"
"285","2014-01-12","20","26908650026","1","12","2014","131.33000","0","0","0","39.9"," 23.0","51","29.92","   10.0","West","11.5","Scattered Clouds","270"
"286","2014-01-12","21","26908650026","1","12","2014","126.75000","0","0","0","39.9"," 23.0","51","29.96","   10.0","West","13.8","Overcast","260"
"287","2014-01-12","22","26908650026","1","12","2014","126.51000","0","0","0","37.9"," 23.0","55","29.96","   10.0","West","13.8","Scattered Clouds","260"
"288","2014-01-12","23","26908650026","1","12","2014","126.08000","0","0","0","37.9"," 24.1","57","29.97","   10.0","West","11.5","Scattered Clouds","260"
"289","2014-01-13"," 0","26908650026","1","13","2014","127.00000","1","1","0","37.0"," 23.0","57","29.99","   10.0","West","18.4","Clear","270"
"290","2014-01-13"," 1","26908650026","1","13","2014","126.54000","1","1","0","37.0"," 23.0","57","29.99","   10.0","West","16.1","Partly Cloudy","270"
"291","2014-01-13"," 2","26908650026","1","13","2014","126.89000","1","1","0","37.0"," 21.9","54","30.03","   10.0","West","16.1","Partly Cloudy","260"
"292","2014-01-13"," 3","26908650026","1","13","2014","127.18000","1","1","0","34.0"," 23.0","64","30.06","   10.0","SW","5.8","Clear","230"
"293","2014-01-13"," 4","26908650026","1","13","2014","132.42000","1","1","0","33.1"," 23.0","66","30.09","   10.0","SW","9.2","Partly Cloudy","230"
"294","2014-01-13"," 5","26908650026","1","13","2014","143.34000","1","1","0","30.9"," 23.0","72","30.09","   10.0","SSW","3.5","Partly Cloudy","210"
"295","2014-01-13"," 6","26908650026","1","13","2014","232.41000","1","1","0","30.9"," 23.0","72","30.11","   10.0","South","6.9","Partly Cloudy","190"
"296","2014-01-13"," 7","26908650026","1","13","2014","274.87999","1","1","1","33.1"," 24.1","70","30.12","   10.0","SSW","8.1","Clear","210"
"297","2014-01-13"," 8","26908650026","1","13","2014","281.97999","1","1","1","37.0"," 24.1","59","30.12","   10.0","WSW","6.9","Partly Cloudy","240"
"298","2014-01-13"," 9","26908650026","1","13","2014","273.46999","1","1","1","41.0"," 25.0","53","30.12","   10.0","SW","8.1","Partly Cloudy","220"
"299","2014-01-13","10","26908650026","1","13","2014","266.33999","1","1","1","44.1"," 26.1","49","30.10","   10.0","South","8.1","Mostly Cloudy","190"
"300","2014-01-13","11","26908650026","1","13","2014","265.67999","1","1","1","46.9"," 26.1","44","30.06","   10.0","SSW","11.5","Mostly Cloudy","210"
"301","2014-01-13","12","26908650026","1","13","2014","259.58000","1","1","1","50.0"," 26.1","39","30.04","   10.0","SSW","10.4","Scattered Clouds","210"
"302","2014-01-13","13","26908650026","1","13","2014","251.30999","1","1","1","48.9"," 28.0","44","30.03","   10.0","SSW","13.8","Mostly Cloudy","200"
"303","2014-01-13","14","26908650026","1","13","2014","238.53999","1","1","1","48.9"," 30.0","48","30.02","   10.0","SSW","13.8","Scattered Clouds","200"
"304","2014-01-13","15","26908650026","1","13","2014","233.79999","1","1","1","46.9"," 28.9","50","30.00","   10.0","SSW","17.3","Mostly Cloudy","200"
"305","2014-01-13","16","26908650026","1","13","2014","234.92999","1","1","1","45.0"," 30.0","56","30.02","   10.0","SSW","16.1","Mostly Cloudy","210"
